Entrez,Term
4336052,GO:0009737
4325120,GO:0034976
4325120,GO:0045893
4325120,GO:0048366
4325120,GO:0009651
4325120,GO:0009414
4325120,GO:0009409
4325120,GO:0009408
4336175,GO:0042128
4336175,GO:0015706
4336175,GO:0010167
9269603,GO:0010152
9269603,GO:0019722
9269603,GO:0048015
4342862,GO:0046686
4342862,GO:0015691
4342862,GO:0030001
4342862,GO:0055072
4342862,GO:0046685
4332012,GO:0006811
4332012,GO:0030001
9267339,GO:0055072
9267339,GO:0030001
4332183,GO:0042594
4332183,GO:0010167
4338979,GO:0009414
4338979,GO:0009651
4338979,GO:0006970
4338979,GO:0009737
4330034,GO:0048316
4330034,GO:0009718
4330034,GO:0002213
4330034,GO:0009814
4330034,GO:0009698
4330034,GO:0009807
4330034,GO:0009411
4330034,GO:0009697
4330034,GO:0009751
4330034,GO:0009753
4330034,GO:0042742
4330034,GO:0009809
4330034,GO:0046688
4330034,GO:0010266
4330034,GO:0009834
4330034,GO:0002237
4330034,GO:0009642
4330034,GO:0009635
4330248,GO:0034021
4330248,GO:0009845
4330248,GO:0009737
4330248,GO:0009651
4330248,GO:0009409
4330248,GO:0009414
4330248,GO:0006970
4343122,GO:0034021
4343122,GO:0009737
4343122,GO:0009414
4343122,GO:0009409
4343122,GO:0006970
4333833,GO:0030154
4333833,GO:0009908
4325613,GO:0006468
4325613,GO:0007165
4331076,GO:0046777
4331076,GO:0009414
4331076,GO:0009738
4331076,GO:0018105
4330031,GO:0009414
4330221,GO:0009413
4330221,GO:0009409
4330221,GO:0070415
4342317,GO:0009751
4342317,GO:0006950
4342317,GO:0006952
4342317,GO:0009863
4342317,GO:0042742
4342317,GO:0006979
4342317,GO:0009414
4342317,GO:0009651
4342317,GO:0050832
4342317,GO:0080134
4342317,GO:0009753
4342317,GO:0009409
4325422,GO:0051607
4325422,GO:0006950
4325422,GO:0006952
4325422,GO:0009863
4325422,GO:0009867
4325422,GO:0009723
4325422,GO:0009753
4325422,GO:0042742
4325422,GO:0050832
4350823,GO:0006950
4350823,GO:0080027
4350823,GO:0006952
4350823,GO:0009615
4350823,GO:0009627
4350823,GO:0009651
4350823,GO:0009723
4350823,GO:0009817
4326229,GO:0048364
4326229,GO:0009629
4326229,GO:0009733
4326229,GO:0045841
4326229,GO:0009739
4326229,GO:0009911
4330693,GO:0006952
4331272,GO:0050832
4331272,GO:0009416
4331272,GO:0007602
4328116,GO:0050832
4346315,GO:0009938
4346315,GO:0009739
4346315,GO:0009740
4331775,GO:0009413
4331775,GO:0009846
4331775,GO:0005985
4324478,GO:0009306
4324478,GO:0009688
4333912,GO:0009739
4343694,GO:0009845
4343694,GO:0009266
4343694,GO:0016049
4343694,GO:0046688
4335388,GO:0009751
4335388,GO:0042742
4335388,GO:0006999
4328512,GO:0009409
4328512,GO:0009414
4328512,GO:0009651
4328512,GO:0042742
4342449,GO:0048833
4342449,GO:0030154
4326394,GO:0046688
4326394,GO:0046686
4326394,GO:0010043
4326394,GO:0006829
4333098,GO:0006829
4333098,GO:0046686
4332623,GO:0007600
4332623,GO:0007623
4332623,GO:0048573
4332623,GO:0010380
4332623,GO:0009414
4332623,GO:0042744
4334135,GO:0007623
4334135,GO:0018106
4334135,GO:0007600
4341092,GO:0009620
4326014,GO:0006810
4326014,GO:0022900
4326014,GO:0042128
4324855,GO:0080006
4324855,GO:0010492
4324855,GO:0010073
4351966,GO:0019253
4351966,GO:0009853
4351966,GO:0055114
4336151,GO:0007275
4338288,GO:0015031
4349448,GO:0050832
4336300,GO:0009615
4336300,GO:0046739
4336300,GO:0006417
4332846,GO:0006979
4332846,GO:0010193
4332846,GO:0019430
4332846,GO:0046688
4332846,GO:0000303
4332846,GO:0010039
4332846,GO:0009651
4332846,GO:0042742
4334553,GO:0034059
4334553,GO:0009414
4334553,GO:0042538
4334553,GO:0009651
4334553,GO:0009409
4342787,GO:0009832
4342787,GO:0001558
4342787,GO:0009736
4342787,GO:0009740
4342787,GO:0080006
4342787,GO:0009908
4324364,GO:0009413
4324364,GO:0009058
4324364,GO:0005986
4342593,GO:0006810
4342593,GO:0022900
4342593,GO:0051775
4342593,GO:0006952
4342593,GO:0050832
4342471,GO:0009908
4342471,GO:0010076
4342471,GO:0007275
4341944,GO:0007568
4341944,GO:0009739
4341944,GO:0009409
4341944,GO:0009741
4341944,GO:0009733
4341944,GO:0042545
4341944,GO:0080022
4341944,GO:0010411
4341944,GO:0009612
4341944,GO:0009408
4341940,GO:0007568
4341940,GO:0009408
4341940,GO:0009612
4341940,GO:0010411
4341940,GO:0009741
4341940,GO:0009733
4341940,GO:0080022
4341940,GO:0042545
4341940,GO:0009409
4341940,GO:0009739
4331336,GO:0040007
4350662,GO:0009826
4350662,GO:0009753
4350662,GO:0009733
4350662,GO:0009645
4350662,GO:0009612
4347991,GO:0009908
4347991,GO:0080086
4347991,GO:0010154
4347991,GO:0010087
4347991,GO:0006073
4332198,GO:0080086
4332198,GO:0010154
4332198,GO:0010087
4336904,GO:0009741
4336904,GO:0009826
4336904,GO:0009753
4326760,GO:0009414
4326760,GO:0009651
4326760,GO:0042742
4326760,GO:0009408
4326760,GO:0009409
4326760,GO:0009737
4326760,GO:0006952
4325658,GO:0006952
4325658,GO:0009408
4325658,GO:0009409
4325658,GO:0009414
4325658,GO:0009651
4325658,GO:0009737
4325658,GO:0042742
4326690,GO:0009409
4326690,GO:0009651
4326690,GO:0009751
4326690,GO:0009863
4326690,GO:2000028
4326690,GO:0006952
4326690,GO:0009739
4326690,GO:0009737
4326690,GO:0009414
4326690,GO:0009609
4326690,GO:0009408
4326690,GO:0042742
4326683,GO:0006952
4326683,GO:0042742
4324624,GO:0009863
4324624,GO:0006952
4324624,GO:0042742
4324426,GO:0009409
4324426,GO:0006952
4324426,GO:0042742
4326396,GO:0006952
4326396,GO:0042742
4339665,GO:0009414
4339665,GO:0006952
4339665,GO:0009408
4339665,GO:0009651
4339665,GO:0009409
4339665,GO:0009737
4339665,GO:0009790
4327611,GO:0006952
4327611,GO:0009408
4327611,GO:0009409
4327611,GO:0009414
4327611,GO:0009651
4327611,GO:0009737
4327611,GO:0042742
4324161,GO:0042742
4324161,GO:0009863
4324161,GO:0009751
4324161,GO:0009408
4324161,GO:0006952
4327518,GO:0050832
4327518,GO:0002213
4327518,GO:0080027
4327518,GO:0009408
4327518,GO:0006952
4327518,GO:0009409
4327518,GO:0009414
4327518,GO:0009651
4327518,GO:0009737
4325945,GO:0006952
4325945,GO:0009408
4325945,GO:0009409
4325945,GO:0009414
4325945,GO:0009651
4325945,GO:0009737
4325945,GO:0042742
4341678,GO:0006952
4341678,GO:0009408
4341678,GO:0009409
4341678,GO:0009414
4341678,GO:0009651
4341678,GO:0009737
4341678,GO:0042742
4334170,GO:0009651
4334170,GO:0006952
4334170,GO:0009414
4334170,GO:0042742
4345940,GO:0006952
4345940,GO:0080027
4345940,GO:0002213
4345940,GO:0042742
4345940,GO:0009408
4345940,GO:0009651
4330173,GO:0042742
4330173,GO:0006952
4336126,GO:0006952
4336126,GO:0009409
4336561,GO:0009408
4336561,GO:0042742
4336561,GO:0006952
4336850,GO:0006952
4336850,GO:0042742
4328953,GO:0042742
4328953,GO:0006952
4334178,GO:0050832
4334178,GO:0006952
4334178,GO:0009753
4334178,GO:0042742
4334178,GO:0009723
4334178,GO:0045893
4334178,GO:0009414
4329309,GO:0006952
4329309,GO:0009414
4329309,GO:0009737
4329309,GO:0009751
4329309,GO:0010150
4329309,GO:0009408
4329309,GO:0009409
4329309,GO:0009651
4329309,GO:0009753
4329309,GO:0009790
4329309,GO:0042742
4338413,GO:0002213
4338413,GO:0080027
4338413,GO:0006952
4338413,GO:0009863
4338413,GO:0002237
4338413,GO:0009651
4338413,GO:0009809
4338413,GO:0009409
4338413,GO:0009737
4338413,GO:0009751
4338413,GO:0010266
4338413,GO:0042742
4338413,GO:0050832
4349610,GO:0010039
4349610,GO:0006952
4349610,GO:0002213
4349610,GO:0009411
4349610,GO:0042742
4344296,GO:0009408
4344296,GO:0042742
4344296,GO:0006952
4344296,GO:0009414
4344296,GO:0009863
4344296,GO:0009751
4338474,GO:0002213
4338474,GO:0080027
4338474,GO:0006952
4338474,GO:0009611
4338474,GO:0050832
4338474,GO:0009408
4338474,GO:0009409
4338474,GO:0009414
4338474,GO:0009651
4338474,GO:0009742
4338474,GO:0009741
4332680,GO:0034059
4332680,GO:0006952
4332680,GO:0042742
4351243,GO:0006952
4347070,GO:0009753
4347070,GO:0009651
4347070,GO:0002237
4347070,GO:0002238
4347070,GO:0006952
4347070,GO:0009414
4347070,GO:0009611
4347070,GO:0031349
4347070,GO:0031348
4347070,GO:0001666
4347070,GO:0042742
4347070,GO:0050832
4347070,GO:0045892
4347070,GO:0048364
4347070,GO:0009751
4347070,GO:0009699
4347070,GO:0009697
4347070,GO:0009695
4347070,GO:0009867
4330420,GO:0006952
4330420,GO:0042742
4330420,GO:0009408
4337998,GO:0006952
4337998,GO:0009409
4337998,GO:0009863
4337998,GO:0050832
4337998,GO:0042742
4336909,GO:0042742
4336909,GO:0006952
4336909,GO:0009414
4336909,GO:0009737
4336909,GO:0009739
4345456,GO:0042742
4345456,GO:0006952
4339092,GO:0009867
4339092,GO:0050832
4339092,GO:0002213
4339092,GO:0080027
4339092,GO:0006952
4339092,GO:0009414
4339092,GO:0009651
4339092,GO:0042742
4339092,GO:0002237
4350545,GO:0006952
4350545,GO:0009409
4350545,GO:0009737
4350545,GO:0002213
4350545,GO:0009414
4350545,GO:0009651
4346768,GO:0010106
4346768,GO:0009409
4346768,GO:0009408
4346768,GO:0042742
4346768,GO:0006952
4346768,GO:0016036
4346768,GO:0006995
4347069,GO:0050832
4347069,GO:0006952
4347069,GO:0042742
4347069,GO:0002237
4347069,GO:0002238
4347069,GO:0009611
4347069,GO:0009753
4347069,GO:0045892
4347069,GO:0048364
4347069,GO:0009751
4347069,GO:0009699
4347069,GO:0009697
4347069,GO:0009695
4347069,GO:0009867
4327651,GO:0006952
4327651,GO:0009409
4327651,GO:0009414
4327651,GO:0009651
4327651,GO:0042742
4343736,GO:0042742
4343736,GO:0006952
4343736,GO:0009737
4339739,GO:0042742
4339739,GO:0009737
4339739,GO:0009651
4339739,GO:0009414
4339739,GO:0009409
4339739,GO:0009408
4339739,GO:0006952
4347399,GO:0009611
4347399,GO:0006952
4347399,GO:0009409
4347399,GO:0010039
4347399,GO:0010150
4347399,GO:0009414
4347399,GO:0042742
4349798,GO:0010229
4349798,GO:0048510
9269493,GO:0009413
9269493,GO:0019252
4343521,GO:0006351
4343521,GO:0006355
4343521,GO:0009409
4343735,GO:0009814
4343735,GO:0009817
4343735,GO:0045893
4324445,GO:0010073
4324445,GO:0048509
4324445,GO:0010077
4324445,GO:0010083
4324445,GO:0009691
4324445,GO:0010076
4324445,GO:0010074
4324445,GO:0048832
4334640,GO:0051955
4332341,GO:0002213
4332237,GO:0042026
4332237,GO:0009408
4338067,GO:0030154
4338067,GO:0010229
4338067,GO:0048445
4338067,GO:0010582
4338067,GO:0009908
4330700,GO:0009638
4330700,GO:0048826
4330700,GO:0051607
4330700,GO:0048830
4330700,GO:0009926
4330700,GO:0009734
4330700,GO:0010358
4330700,GO:0006810
4330700,GO:0010051
4330700,GO:0009908
4330700,GO:0009725
4330700,GO:0009630
4330700,GO:0010229
4330700,GO:0010338
4330700,GO:0009733
4330700,GO:0009735
4330700,GO:0048364
4330700,GO:0048449
4340580,GO:0009725
4340580,GO:0009733
4340580,GO:0048449
4340580,GO:0009735
4339304,GO:0006952
4340590,GO:0050832
4336971,GO:0010043
4336971,GO:0046686
4336971,GO:0006829
4338977,GO:0080006
4338977,GO:0010492
4338977,GO:0010073
4338977,GO:0009809
4341956,GO:2000033
4341956,GO:0009723
4341956,GO:0009753
4341956,GO:0009751
4341956,GO:0009611
4341956,GO:0009814
4341956,GO:0002213
4341956,GO:0006950
4341956,GO:0009411
4341956,GO:0009737
4341956,GO:0042742
4341956,GO:0042542
4336750,GO:0042594
4336750,GO:0009734
4336750,GO:0002213
4336750,GO:0009814
4336750,GO:0008631
4336750,GO:0009611
4336750,GO:0009693
4336750,GO:0009733
4336750,GO:0009753
4336750,GO:0051607
4336750,GO:0050832
4336750,GO:0009612
4336750,GO:0009723
4336750,GO:0046687
4336750,GO:0046689
4336750,GO:0010446
4327307,GO:0009693
4327307,GO:0010446
4345814,GO:0033500
4345814,GO:0045927
4345814,GO:0009413
4345814,GO:0005983
4345814,GO:0005987
4345812,GO:0005987
4345812,GO:0051775
4345812,GO:0005983
4345812,GO:0001666
4345812,GO:0009739
4347262,GO:0005983
4347262,GO:0005987
4339720,GO:0007062
4339720,GO:0006302
4336597,GO:0009740
4336597,GO:0042742
4341986,GO:0048364
4346133,GO:0008284
9266030,GO:0048316
9266030,GO:0050832
9266030,GO:0042742
4330063,GO:0010200
4330063,GO:0050832
4332120,GO:0009751
4332120,GO:0050832
4332120,GO:0042742
4332120,GO:0009611
4335436,GO:0051607
4347340,GO:0042742
4347340,GO:0009607
4347859,GO:0010200
4347859,GO:0050832
4332184,GO:0046686
4332184,GO:0009409
4346068,GO:0048623
4346068,GO:0010029
4346068,GO:0010231
4346068,GO:0005980
4346068,GO:0009738
4346068,GO:0009737
4346068,GO:0009960
4346068,GO:0019252
4330074,GO:0009737
4330074,GO:0016558
4330074,GO:0006635
4342124,GO:0050832
4342124,GO:0042744
4342124,GO:0009651
4342124,GO:0009408
4342124,GO:0009751
4340008,GO:0009753
4340008,GO:0009737
4340008,GO:0009651
4340008,GO:0048316
4340008,GO:0009611
4340008,GO:0009446
4340008,GO:0009409
4340008,GO:0006596
4340008,GO:0006979
4346629,GO:0009723
4346629,GO:0009413
4339687,GO:0010468
4339687,GO:0009740
4325922,GO:0009867
4325922,GO:0009739
4325922,GO:0009753
4325922,GO:0009740
4325922,GO:0009938
4325922,GO:0010468
4325922,GO:0009413
4332166,GO:0010167
4332166,GO:0080033
4332166,GO:0006970
4332166,GO:0051592
4325939,GO:0006355
4325939,GO:0009908
4325939,GO:0048573
4331985,GO:0007049
4331985,GO:0051301
4331332,GO:0051726
4331328,GO:0048831
4331328,GO:0006810
4343719,GO:0006351
4343719,GO:0040008
4343719,GO:0009737
4343719,GO:0009742
4343719,GO:0009741
4343719,GO:0009753
4343719,GO:0009739
4332474,GO:0009742
4332474,GO:0009414
4332474,GO:0050832
4332474,GO:0009751
4332474,GO:0010332
4332474,GO:0010310
4332474,GO:0051775
4332474,GO:0042744
4332474,GO:0046688
4332474,GO:0006001
4332474,GO:0006970
4332474,GO:0009651
4344397,GO:0009742
4344397,GO:0009414
4344397,GO:0006801
4344397,GO:0042744
4344397,GO:0010332
4344397,GO:0009409
4344397,GO:0010310
4344397,GO:0042742
4344397,GO:0046688
4344397,GO:0009845
4344397,GO:0009738
4344397,GO:0009737
4335093,GO:0051504
4335093,GO:0055114
4335093,GO:0002238
4335093,GO:0016102
4335093,GO:0052315
4335096,GO:0006952
4335096,GO:0051502
4335096,GO:0009411
4335091,GO:0009411
4335091,GO:0022900
4335091,GO:0006952
4335091,GO:0051502
4344415,GO:0009753
4344415,GO:0010106
4348499,GO:0070207
4331440,GO:0052315
4331440,GO:0035196
4331440,GO:0035195
4331440,GO:0031053
4331440,GO:0048830
4331440,GO:0007275
4331440,GO:0048367
4331440,GO:0050832
4337551,GO:0042742
4337551,GO:0050832
4337551,GO:0006952
4340185,GO:0009909
4340185,GO:0009908
4340185,GO:0048576
4340185,GO:0048578
4340185,GO:0030154
4340185,GO:0048575
4351173,GO:0006952
9269675,GO:0042742
9269675,GO:0006950
9269675,GO:0009737
9269675,GO:0022900
9269675,GO:0009414
9269675,GO:0046345
9269675,GO:0032940
9269675,GO:0030912
9269675,GO:0009409
4345810,GO:0046345
4345810,GO:0009414
4347319,GO:0009414
4350543,GO:0010031
4350543,GO:0009734
4350543,GO:0009629
4350543,GO:0009630
4338204,GO:0035264
4338204,GO:0007275
4338204,GO:0009733
4324573,GO:0051592
4324573,GO:0006816
4324573,GO:0016036
4324573,GO:0009411
4344703,GO:0050832
4344703,GO:0007623
4344703,GO:0042752
4324643,GO:0009733
4324643,GO:0030245
4332724,GO:0042538
4332724,GO:0043622
4332724,GO:0009735
4332724,GO:0009624
4332724,GO:0048367
4332724,GO:0030245
4332724,GO:0009826
4352248,GO:0006952
4352248,GO:0051501
4325320,GO:0009651
4325320,GO:0042742
4325320,GO:0010372
4325320,GO:0009686
4325320,GO:0006952
4325320,GO:0006979
4325320,GO:0031341
4325320,GO:0010446
4325320,GO:0031349
4325320,GO:0045927
4325320,GO:0033194
4337619,GO:0048316
4337619,GO:0042127
4337619,GO:0008285
4337619,GO:0035335
4337619,GO:0009651
4337619,GO:0010225
9270250,GO:0009688
4342424,GO:0009651
4342424,GO:0009688
4342424,GO:0009737
4342424,GO:0042742
9267986,GO:0015031
9267986,GO:0016192
4332931,GO:0016192
4332931,GO:0015031
4344040,GO:0016192
4344040,GO:0015031
4326391,GO:0006355
4326391,GO:0007623
4336424,GO:0006970
4336424,GO:0009651
4336424,GO:0009409
4336424,GO:0009737
4336424,GO:0009414
4330207,GO:0055085
4340941,GO:0009651
4340941,GO:0009409
4340941,GO:0006970
4330000,GO:0007623
4330000,GO:0042752
4330000,GO:0048511
4330000,GO:0006355
4344702,GO:0009807
4344702,GO:0030187
4344702,GO:0009834
4344702,GO:0009698
4344702,GO:0009411
4344702,GO:0009809
4344702,GO:0009642
4352785,GO:0035266
4352785,GO:0048481
4352785,GO:0010622
4352785,GO:0010076
4352785,GO:0048364
4352785,GO:0048480
4352785,GO:0048479
4352785,GO:0009734
4352785,GO:0009555
4352785,GO:0009958
4352785,GO:0009926
4352785,GO:0009908
4352785,GO:0048767
4352785,GO:0048825
4352785,GO:0048367
4352785,GO:0048766
4352785,GO:0009651
4343785,GO:0009908
4343785,GO:0051607
4343785,GO:0009651
4343785,GO:0006955
4343785,GO:0009863
4343785,GO:0009867
4343785,GO:0009852
4338764,GO:0009409
4338764,GO:0050832
4338764,GO:0009740
4338764,GO:0009739
4338764,GO:0009414
4338764,GO:0009738
4338764,GO:0010271
4338764,GO:0010115
4338764,GO:0006109
4338764,GO:0014001
4338764,GO:2000037
4338764,GO:2000038
4332420,GO:0042026
4332420,GO:0009408
4334449,GO:0031047
4334449,GO:0009561
4334449,GO:0033169
4334449,GO:0055046
4334449,GO:0007140
4334449,GO:0007143
4334449,GO:0006396
4334449,GO:0007281
4334449,GO:0045836
4327315,GO:0009814
4327315,GO:0002213
4327315,GO:0009734
4327315,GO:0006952
4327315,GO:0048364
4327315,GO:0010942
4327315,GO:0006950
4327315,GO:0031348
4327315,GO:0045893
4327315,GO:0009625
4327315,GO:0009408
4327315,GO:0009611
4327315,GO:0009682
4327315,GO:0050832
4327315,GO:0009863
4327315,GO:0002237
4327315,GO:0042742
4327315,GO:0009737
4327315,GO:0008219
4327315,GO:0010112
4327315,GO:0010200
4341106,GO:0006260
4344159,GO:0046686
4344159,GO:0022900
4344159,GO:0019288
4344159,GO:0010581
4344159,GO:0016117
4344159,GO:0042744
4344159,GO:0010380
4344159,GO:0010027
4327178,GO:0010304
4327178,GO:0015996
4327178,GO:0010150
4327178,GO:0055114
4330816,GO:0051301
4346640,GO:0009729
4346640,GO:0009742
4325161,GO:0009413
4325161,GO:0009409
4344287,GO:0044136
4344287,GO:0042594
4344287,GO:0019740
4327093,GO:0009409
4327093,GO:0009413
4345687,GO:0009414
4345687,GO:0009409
4345687,GO:0009651
4333516,GO:0009414
4326419,GO:0060359
4326419,GO:0009413
4332786,GO:0009414
4351307,GO:0060359
4351307,GO:0009413
4347071,GO:0009651
4347071,GO:0009414
4337736,GO:0009651
4337736,GO:0009414
4338445,GO:0009414
4339306,GO:0009414
4339306,GO:0009651
4339306,GO:0009413
4338083,GO:0009413
4344036,GO:0009409
4344036,GO:0009651
4342410,GO:0060359
4342410,GO:0009414
4341477,GO:0009651
4341236,GO:0009651
4341236,GO:0009414
4328383,GO:0009409
4344285,GO:0009651
4344285,GO:0009414
4325611,GO:0009413
4339160,GO:0042542
4339160,GO:0044403
4339160,GO:0019722
4339160,GO:0010726
4339160,GO:0009737
4339160,GO:0006979
4336927,GO:0034059
4336927,GO:0006813
4336927,GO:0006814
4336927,GO:0009651
4328040,GO:0009611
4328040,GO:0010597
4328040,GO:0051607
4337315,GO:0032259
4337315,GO:0010252
4337315,GO:0009944
4327247,GO:0009408
4327247,GO:0006355
4352928,GO:0010352
4352928,GO:0006814
4352928,GO:0009651
4352928,GO:0009414
4352928,GO:0055075
4352928,GO:0055078
4352928,GO:0042542
4335478,GO:0006281
4335478,GO:0006260
4326734,GO:0042594
4326734,GO:0048653
4326734,GO:0009901
4326734,GO:0009851
4326734,GO:0009737
4352328,GO:0009851
4334994,GO:0009629
4334994,GO:0009851
4345149,GO:0006260
4326027,GO:0009734
4326027,GO:0009733
4326027,GO:0009408
4326027,GO:0009737
4326027,GO:0009738
4326027,GO:0009845
4326027,GO:0006952
4326027,GO:0002238
4326027,GO:0010266
4326027,GO:0050665
4326027,GO:0050832
4326027,GO:0009566
4326027,GO:0009413
4349026,GO:0007275
4342570,GO:0009408
4342570,GO:0009845
4342570,GO:0010371
4342570,GO:0012501
4342570,GO:0010431
4328903,GO:0006952
4328903,GO:0009414
4331151,GO:0032204
4331151,GO:0007133
4343617,GO:0009651
4343617,GO:0006970
4326952,GO:0046686
4328113,GO:0006355
4328113,GO:0048658
4328113,GO:0010208
4328113,GO:0048653
4328113,GO:0048654
4328113,GO:0009555
4328113,GO:0010234
4328113,GO:0048657
4347800,GO:0016036
4347800,GO:0046686
4347800,GO:0009651
4347800,GO:0009555
4347800,GO:0052543
4348869,GO:0010025
4348869,GO:0010143
4348869,GO:0048653
4337598,GO:0042742
4337598,GO:0016567
4337598,GO:0051865
4336518,GO:0030154
4336518,GO:0009908
4336518,GO:0048366
4336518,GO:0010073
4336518,GO:0048437
4336518,GO:0010229
4338498,GO:0051607
4338498,GO:0046686
4338498,GO:0009902
4338498,GO:0015995
4338498,GO:0015994
4338498,GO:0006098
4338498,GO:0006364
4338498,GO:0009073
4338498,GO:0009965
4338498,GO:0010027
4338498,GO:0042793
4338498,GO:0045893
4338498,GO:0016117
4338498,GO:0019288
4338498,GO:0019344
4338498,GO:0030154
4347975,GO:0042742
4347975,GO:0009611
4347975,GO:0050832
4347975,GO:0048316
4347975,GO:0010229
4348206,GO:0010200
4348206,GO:0050832
4352788,GO:0009651
4352790,GO:0009651
4352790,GO:0009414
4352790,GO:0009409
4330832,GO:0005987
4330832,GO:0005983
4326638,GO:0009409
4326638,GO:0009733
4327560,GO:0080092
4328155,GO:0050832
4328155,GO:0031348
4328155,GO:0002238
4328155,GO:0002237
4328155,GO:0042742
4328155,GO:0009735
4330351,GO:0009735
4330351,GO:0010618
4330351,GO:0009739
4330351,GO:0009733
4334519,GO:0009651
4334519,GO:0009738
4334519,GO:0009411
4333767,GO:0009737
4333767,GO:0002237
4333767,GO:0009651
4333767,GO:0006970
4333767,GO:0009414
4334366,GO:0046466
4334366,GO:0042542
4334366,GO:0009414
4334366,GO:0009735
4334366,GO:0050832
4334366,GO:0000302
4336653,GO:0006807
4336653,GO:0010150
4336653,GO:0009627
4336653,GO:0009697
4339751,GO:0009651
4339751,GO:0010119
4339751,GO:0010359
4339751,GO:0009738
4342456,GO:0009733
4342456,GO:0006109
4342456,GO:0009409
4343373,GO:0009733
4343373,GO:0009739
4343373,GO:0051607
4343644,GO:0009651
4343644,GO:0009738
4346187,GO:0009651
4346187,GO:0009737
4349899,GO:0009789
4349899,GO:0009411
4349899,GO:0009739
4349899,GO:0009409
4349714,GO:0080092
4342137,GO:0016117
4352846,GO:0016117
4352846,GO:0009408
4347265,GO:0005987
4347265,GO:0009739
4347265,GO:0005983
4324599,GO:0015979
4324599,GO:0009658
4324599,GO:0018298
4328073,GO:0006801
4328073,GO:0009651
