Child,Ancestor
GO:0045840,GO:0090068
GO:0045604,GO:0030856
GO:0018231,GO:0018198
GO:0007112,GO:0033206
GO:0016849,GO:0016829
GO:0045048,GO:0007029
GO:1903050,GO:0030162
GO:0043181,GO:0051651
GO:0048016,GO:0019932
GO:1903311,GO:0051252
GO:0006107,GO:0043648
GO:0043155,GO:1905156
GO:0010071,GO:0048508
GO:1902101,GO:1901989
GO:0001836,GO:0097190
GO:0034398,GO:0034397
GO:0070897,GO:0065004
GO:0006491,GO:0009100
GO:0071108,GO:0016579
GO:0033397,GO:0009690
GO:0000266,GO:0007005
GO:0006086,GO:0006090
GO:0030397,GO:0061024
GO:1901800,GO:0061136
GO:0006086,GO:0006085
GO:0018230,GO:0018231
GO:1903050,GO:1903362
GO:0045898,GO:0043254
GO:0080009,GO:0001510
GO:0019628,GO:0044282
GO:0042147,GO:0016482
GO:0034051,GO:0010363
GO:0048363,GO:0010191
GO:0010845,GO:0045911
GO:0070919,GO:0070918
GO:0032436,GO:2000060
GO:0062033,GO:0033047
GO:1903362,GO:0042176
GO:0032543,GO:0006412
GO:0000395,GO:0045292
GO:0046503,GO:0046486
GO:0006882,GO:0055069
GO:0009249,GO:0051604
GO:0033206,GO:1903046
GO:0048759,GO:1905177
GO:0042776,GO:0015986
GO:0051339,GO:0050790
GO:0071712,GO:0006515
GO:0031058,GO:1905269
GO:2000144,GO:0045893
GO:0006384,GO:0006383
GO:0072523,GO:0044270
GO:0002698,GO:0002697
GO:0051123,GO:0006367
GO:0030641,GO:0030004
GO:0010113,GO:0045824
GO:0032231,GO:0110053
GO:0002698,GO:0002683
GO:2001252,GO:0033044
GO:1901800,GO:1903052
GO:0050995,GO:0045833
GO:0031338,GO:0060627
GO:0031098,GO:0035556
GO:0006065,GO:0046398
GO:0006065,GO:0046394
GO:0042989,GO:0032507
GO:0010547,GO:0010027
GO:0019627,GO:0071941
GO:0051452,GO:0051453
GO:0046475,GO:0046503
GO:0045840,GO:0045931
GO:0051653,GO:0022402
GO:0046355,GO:0044347
GO:0070681,GO:0043039
GO:0052325,GO:0052546
GO:0002759,GO:0002831
GO:0043970,GO:0043966
GO:0009303,GO:0098781
GO:0090354,GO:0032350
GO:0000053,GO:1901605
GO:0008637,GO:0006915
GO:0080111,GO:0035510
GO:0007043,GO:0034329
GO:0062033,GO:0045840
GO:0016829,GO:0003824
GO:0000973,GO:0000972
GO:0006474,GO:0031365
GO:0031338,GO:0033043
GO:0033397,GO:0072521
GO:0000470,GO:0042273
GO:0019628,GO:0046415
GO:0045128,GO:0045910
GO:0035066,GO:0031058
GO:0046902,GO:0007006
GO:0010730,GO:0031327
GO:0051403,GO:0031098
GO:0002440,GO:0002376
GO:2000060,GO:1903052
GO:0000722,GO:0006312
GO:0031279,GO:0050790
GO:0010600,GO:0090354
GO:0045489,GO:0045488
GO:0055091,GO:0055088
GO:0016233,GO:0000723
GO:0055091,GO:0055081
GO:0006882,GO:0046916
GO:0051054,GO:0010604
GO:0009536,GO:0005737
GO:0019730,GO:0006959
GO:0016255,GO:0006464
GO:0002700,GO:0002697
GO:0008053,GO:0048284
GO:0072523,GO:0019439
GO:0030397,GO:0022411
GO:0042776,GO:0046907
GO:0009536,GO:0043231
GO:1903364,GO:0045732
GO:0045898,GO:0060260
GO:0000241,GO:0007128
GO:0061726,GO:1903008
GO:1905820,GO:0090068
GO:0051293,GO:0051656
GO:0051293,GO:0051653
GO:0042147,GO:0016197
GO:0034329,GO:0034330
GO:0051293,GO:0051649
GO:1905269,GO:1902275
GO:0033683,GO:0090305
GO:0000349,GO:0000393
GO:0033354,GO:0015994
GO:0031058,GO:0031056
GO:0070897,GO:0006352
GO:0007569,GO:0048869
GO:0045862,GO:0032270
GO:0045835,GO:0051447
GO:0006283,GO:0006289
GO:0006337,GO:0032986
GO:0019428,GO:0000255
GO:0045911,GO:0051054
GO:0004016,GO:0009975
GO:0046415,GO:0006082
GO:0050667,GO:1901605
GO:0046323,GO:1904659
GO:0010727,GO:0010310
GO:0051447,GO:0051445
GO:0000050,GO:1901566
GO:0006085,GO:0006084
GO:0045761,GO:0031279
GO:0045835,GO:0010948
GO:0060260,GO:2000142
GO:0062033,GO:0051984
GO:1990542,GO:0055085
GO:0048358,GO:0010192
GO:0010071,GO:0010015
GO:0009662,GO:0009657
GO:0000422,GO:0061726
GO:0006337,GO:0034728
GO:0070816,GO:0006357
GO:0042148,GO:0006259
GO:0000422,GO:0006914
GO:0000053,GO:0072350
GO:0006384,GO:0006352
GO:0008348,GO:0032102
GO:0048759,GO:0010089
GO:0043970,GO:0061647
GO:0070919,GO:0031048
GO:0045041,GO:1990542
GO:0032950,GO:0032881
GO:0048358,GO:0048363
GO:0010412,GO:0010383
GO:1903052,GO:0045862
GO:0045682,GO:0050793
GO:0007569,GO:0007568
GO:0051984,GO:0051983
GO:1903362,GO:0032268
GO:2000142,GO:0006355
GO:0006651,GO:0046463
GO:0033477,GO:0006790
GO:0080111,GO:0044728
GO:1905156,GO:0031324
GO:0048564,GO:0019684
GO:0071218,GO:0035967
GO:0032233,GO:0044089
GO:0010289,GO:0052325
GO:0045842,GO:1901992
GO:0000050,GO:0019627
GO:0033483,GO:0048878
GO:0032950,GO:0010675
GO:0002759,GO:0002920
GO:0010845,GO:0010520
GO:0045842,GO:1901970
GO:0000710,GO:0061982
GO:0010730,GO:1903427
GO:0052325,GO:0045489
GO:0045862,GO:0030162
GO:0015764,GO:1901264
GO:0051447,GO:2000242
GO:0006361,GO:0006360
GO:0010117,GO:0009416
GO:1901970,GO:1905820
GO:0006337,GO:0031498
GO:2001252,GO:0010638
GO:0042791,GO:0006383
GO:0007095,GO:0044773
GO:0008348,GO:0002759
GO:0043982,GO:0043967
GO:0031063,GO:0031056
GO:0000492,GO:0000491
GO:1903362,GO:0031329
GO:1901985,GO:0031401
GO:0045604,GO:0045682
GO:1905177,GO:0030154
GO:0000018,GO:0051052
GO:0045128,GO:0010520
GO:0000710,GO:0006298
GO:0045899,GO:0045898
GO:0032951,GO:0010962
GO:0072523,GO:1901361
GO:0045910,GO:0000018
GO:0045761,GO:0051339
GO:0006851,GO:0070588
GO:0045041,GO:0065002
GO:0000972,GO:0051276
GO:0046839,GO:0030258
GO:0007188,GO:0007187
GO:0006741,GO:0006739
GO:0000376,GO:0000375
GO:0019674,GO:0008152
GO:0034394,GO:0034613
GO:0046856,GO:0046488
GO:0046839,GO:0016311
GO:0007187,GO:0007186
GO:0000372,GO:0000376
GO:0046856,GO:0046839
GO:0006741,GO:0019359
GO:0030322,GO:0042391
